127.0.0.1 - - [28/Jun/2025:11:35:08 +0800] "POST /wp-cron.php?doing_wp_cron=1751081708.0413320064544677734375 HTTP/1.1" 200 -
127.0.0.1 - - [28/Jun/2025:11:36:48 +0800] "GET /wp-includes/js/jquery/ui/core.min.js?ver=1.13.3 HTTP/1.1" 200 21464
127.0.0.1 - - [28/Jun/2025:11:36:48 +0800] "GET /wp-admin/js/edit-comments.min.js?ver=6.8.1 HTTP/1.1" 200 15488
127.0.0.1 - - [28/Jun/2025:11:36:48 +0800] "GET /wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.3 HTTP/1.1" 200 3428
127.0.0.1 - - [28/Jun/2025:11:36:48 +0800] "GET /wp-includes/js/jquery/ui/sortable.min.js?ver=1.13.3 HTTP/1.1" 200 25504
127.0.0.1 - - [28/Jun/2025:11:36:48 +0800] "GET /wp-admin/js/postbox.min.js?ver=6.8.1 HTTP/1.1" 200 6761
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-includes/js/dist/vendor/moment.min.js?ver=2.30.1 HTTP/1.1" 200 58812
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-includes/js/dist/deprecated.min.js?ver=e1f84915c5e8ae38964c HTTP/1.1" 200 684
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-admin/js/dashboard.min.js?ver=6.8.1 HTTP/1.1" 200 8862
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105 HTTP/1.1" 200 13332
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-includes/js/wp-sanitize.min.js?ver=6.8.1 HTTP/1.1" 200 458
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-includes/js/shortcode.min.js?ver=6.8.1 HTTP/1.1" 200 2643
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-admin/js/updates.min.js?ver=6.8.1 HTTP/1.1" 200 48407
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-admin/js/media-upload.min.js?ver=6.8.1 HTTP/1.1" 200 1152
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-includes/js/dist/date.min.js?ver=85ff222add187a4e358f HTTP/1.1" 200 783424
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-admin/js/plugin-install.min.js?ver=6.8.1 HTTP/1.1" 200 2403
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-admin/js/svg-painter.js?ver=6.8.1 HTTP/1.1" 200 3280
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-includes/js/wp-auth-check.min.js?ver=6.8.1 HTTP/1.1" 200 1658
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-includes/js/wplink.min.js?ver=6.8.1 HTTP/1.1" 200 11317
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-includes/js/jquery/ui/menu.min.js?ver=1.13.3 HTTP/1.1" 200 10199
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.13.3 HTTP/1.1" 200 8536
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-includes/js/heartbeat.min.js?ver=6.8.1 HTTP/1.1" 200 5947
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-includes/js/thickbox/loadingAnimation.gif HTTP/1.1" 200 15238
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-includes/js/wp-emoji-release.min.js?ver=6.8.1 HTTP/1.1" 200 19264
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=8440c53249&1751081809412 HTTP/1.1" 200 1114
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 444
127.0.0.1 - - [28/Jun/2025:11:36:53 +0800] "GET /wp-admin/images/spinner.gif HTTP/1.1" 200 3656
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [28/Jun/2025:11:36:53 +0800] "GET /wp-includes/images/w-logo-blue-white-bg.png HTTP/1.1" 200 4119
127.0.0.1 - - [28/Jun/2025:11:36:52 +0800] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=8440c53249&1751081812896 HTTP/1.1" 200 572
127.0.0.1 - - [28/Jun/2025:11:36:51 +0800] "POST /wp-cron.php?doing_wp_cron=1751081811.7980899810791015625000 HTTP/1.1" 200 -
127.0.0.1 - - [28/Jun/2025:11:36:55 +0800] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=8440c53249&1751081815704 HTTP/1.1" 200 1
127.0.0.1 - - [28/Jun/2025:11:36:49 +0800] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.1" 200 960
127.0.0.1 - - [28/Jun/2025:11:37:15 +0800] "GET /wp-admin/plugins.php HTTP/1.1" 200 79585
127.0.0.1 - - [28/Jun/2025:11:37:19 +0800] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=6.8.1 HTTP/1.1" 200 102997
127.0.0.1 - - [28/Jun/2025:11:37:19 +0800] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=hoverIntent,wp-dom-ready,wp-hooks&ver=6.8.1 HTTP/1.1" 200 6735
127.0.0.1 - - [28/Jun/2025:11:37:19 +0800] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons,wp-auth-check&ver=6.8.1 HTTP/1.1" 200 401667
127.0.0.1 - - [28/Jun/2025:11:38:20 +0800] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [28/Jun/2025:11:38:22 +0800] "POST /wp-cron.php?doing_wp_cron=1751081902.9293789863586425781250 HTTP/1.1" 200 -
127.0.0.1 - - [28/Jun/2025:11:40:21 +0800] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [28/Jun/2025:11:42:22 +0800] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [28/Jun/2025:11:43:36 +0800] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [28/Jun/2025:11:43:38 +0800] "GET /wp-admin/plugin-install.php HTTP/1.1" 200 117156
127.0.0.1 - - [28/Jun/2025:11:44:39 +0800] "POST /wp-admin/update.php?action=upload-plugin HTTP/1.1" 200 65812
127.0.0.1 - - [28/Jun/2025:11:44:45 +0800] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons&ver=6.8.1 HTTP/1.1" 200 399764
127.0.0.1 - - [28/Jun/2025:11:44:43 +0800] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [28/Jun/2025:11:44:45 +0800] "POST /wp-cron.php?doing_wp_cron=1751082285.6623721122741699218750 HTTP/1.1" 200 -
127.0.0.1 - - [28/Jun/2025:11:44:48 +0800] "GET /wp-admin/plugin-install.php HTTP/1.1" 200 117156
127.0.0.1 - - [28/Jun/2025:11:45:03 +0800] "POST /wp-admin/update.php?action=upload-plugin HTTP/1.1" 200 65812
127.0.0.1 - - [28/Jun/2025:11:45:45 +0800] "GET /wp-admin/plugin-install.php HTTP/1.1" 200 117156
127.0.0.1 - - [28/Jun/2025:11:46:50 +0800] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [28/Jun/2025:11:47:50 +0800] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [28/Jun/2025:11:48:50 +0800] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [28/Jun/2025:11:49:15 +0800] "GET /wp-admin/themes.php HTTP/1.1" 200 94827
127.0.0.1 - - [28/Jun/2025:11:49:18 +0800] "GET /wp-content/themes/twentytwentyfive/screenshot.png?ver=1.2 HTTP/1.1" 200 216683
127.0.0.1 - - [28/Jun/2025:11:49:18 +0800] "GET /wp-content/themes/twentytwentyfour/screenshot.png?ver=1.3 HTTP/1.1" 200 721059
127.0.0.1 - - [28/Jun/2025:11:49:18 +0800] "GET /wp-content/themes/twentytwentythree/screenshot.png?ver=1.6 HTTP/1.1" 200 81654
127.0.0.1 - - [28/Jun/2025:11:49:18 +0800] "GET /wp-includes/js/backbone.min.js?ver=1.6.0 HTTP/1.1" 200 24301
127.0.0.1 - - [28/Jun/2025:11:49:18 +0800] "GET /wp-includes/js/wp-backbone.min.js?ver=6.8.1 HTTP/1.1" 200 3039
127.0.0.1 - - [28/Jun/2025:11:49:18 +0800] "GET /wp-includes/js/customize-base.min.js?ver=6.8.1 HTTP/1.1" 200 7852
127.0.0.1 - - [28/Jun/2025:11:49:18 +0800] "GET /wp-admin/js/theme.min.js?ver=6.8.1 HTTP/1.1" 200 27051
127.0.0.1 - - [28/Jun/2025:11:50:18 +0800] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [28/Jun/2025:11:51:18 +0800] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [28/Jun/2025:11:51:22 +0800] "GET /wp-admin/theme-install.php HTTP/1.1" 200 88078
127.0.0.1 - - [28/Jun/2025:11:51:24 +0800] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 214400
127.0.0.1 - - [28/Jun/2025:11:52:03 +0800] "POST /wp-admin/update.php?action=upload-theme HTTP/1.1" 200 65815
127.0.0.1 - - [28/Jun/2025:11:52:17 +0800] "GET /wp-admin/themes.php HTTP/1.1" 200 95410
127.0.0.1 - - [28/Jun/2025:11:52:26 +0800] "GET /wp-admin/theme-install.php HTTP/1.1" 200 88097
127.0.0.1 - - [28/Jun/2025:11:52:28 +0800] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 214400
127.0.0.1 - - [28/Jun/2025:11:52:55 +0800] "POST /wp-admin/update.php?action=upload-theme HTTP/1.1" 200 66146
127.0.0.1 - - [28/Jun/2025:11:53:07 +0800] "GET /wp-admin/themes.php?action=activate&template=memberlite&stylesheet=memberlite&_wpnonce=41f1b320ef HTTP/1.1" 302 -
127.0.0.1 - - [28/Jun/2025:11:53:12 +0800] "GET /wp-admin/themes.php?activated=true HTTP/1.1" 200 67394
127.0.0.1 - - [28/Jun/2025:11:53:16 +0800] "GET /wp-content/themes/memberlite/screenshot.png?ver=6.0.1 HTTP/1.1" 200 44080
127.0.0.1 - - [28/Jun/2025:11:53:16 +0800] "GET /wp-content/themes/memberlite-child/screenshot.png?ver=1.0 HTTP/1.1" 200 120612
127.0.0.1 - - [28/Jun/2025:11:53:16 +0800] "GET /wp-content/themes/memberlite/js/admin-dismiss-notice.js?ver=6.0.1 HTTP/1.1" 200 723
127.0.0.1 - - [28/Jun/2025:11:53:23 +0800] "GET /wp-admin/themes.php?action=activate&stylesheet=memberlite-child&_wpnonce=7ef6afe1fb HTTP/1.1" 302 -
127.0.0.1 - - [28/Jun/2025:11:53:25 +0800] "GET /wp-admin/themes.php?activated=true HTTP/1.1" 200 67316
127.0.0.1 - - [28/Jun/2025:11:53:28 +0800] "GET /wp-content/themes/memberlite-child/screenshot.png?ver=1.0 HTTP/1.1" 304 -
127.0.0.1 - - [28/Jun/2025:11:53:28 +0800] "GET /wp-content/themes/memberlite/screenshot.png?ver=6.0.1 HTTP/1.1" 304 -
127.0.0.1 - - [28/Jun/2025:11:53:28 +0800] "GET /wp-content/themes/memberlite/js/admin-dismiss-notice.js?ver=6.0.1 HTTP/1.1" 304 -
127.0.0.1 - - [28/Jun/2025:11:53:48 +0800] "GET / HTTP/1.1" 200 59428
127.0.0.1 - - [28/Jun/2025:11:53:51 +0800] "GET /wp-includes/css/dashicons.min.css?ver=6.8.1 HTTP/1.1" 200 59016
127.0.0.1 - - [28/Jun/2025:11:53:51 +0800] "GET /wp-includes/css/dist/block-library/style.min.css?ver=6.8.1 HTTP/1.1" 200 116363
127.0.0.1 - - [28/Jun/2025:11:53:51 +0800] "GET /wp-content/themes/memberlite/style.css?ver=6.0.1 HTTP/1.1" 200 84186
127.0.0.1 - - [28/Jun/2025:11:53:51 +0800] "GET /wp-includes/css/admin-bar.min.css?ver=6.8.1 HTTP/1.1" 200 20128
127.0.0.1 - - [28/Jun/2025:11:53:51 +0800] "GET /wp-content/themes/memberlite/css/editor.css?ver=6.0.1 HTTP/1.1" 200 35
127.0.0.1 - - [28/Jun/2025:11:53:51 +0800] "GET /wp-content/themes/memberlite/css/grid.css?ver=6.0.1 HTTP/1.1" 200 4836
127.0.0.1 - - [28/Jun/2025:11:53:51 +0800] "GET /wp-content/themes/memberlite/font-awesome/css/all.min.css?ver=6.6.0 HTTP/1.1" 200 96518
127.0.0.1 - - [28/Jun/2025:11:53:51 +0800] "GET /wp-content/themes/memberlite-child/style.css?ver=6.0.1 HTTP/1.1" 200 345
127.0.0.1 - - [28/Jun/2025:11:53:51 +0800] "GET /wp-content/themes/memberlite/js/memberlite.js?ver=6.0.1 HTTP/1.1" 200 3518
127.0.0.1 - - [28/Jun/2025:11:53:51 +0800] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1 HTTP/1.1" 200 13577
127.0.0.1 - - [28/Jun/2025:11:53:51 +0800] "GET /wp-includes/js/jquery/jquery.min.js?ver=3.7.1 HTTP/1.1" 200 87553
127.0.0.1 - - [28/Jun/2025:11:53:51 +0800] "GET /wp-content/themes/memberlite/css/print.css?ver=6.0.1 HTTP/1.1" 200 1274
127.0.0.1 - - [28/Jun/2025:11:53:51 +0800] "GET /wp-content/themes/memberlite/assets/fonts/lato/lato.woff2 HTTP/1.1" 200 23580
127.0.0.1 - - [28/Jun/2025:11:53:51 +0800] "GET /wp-content/themes/memberlite/font-awesome/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 157192
127.0.0.1 - - [28/Jun/2025:11:53:51 +0800] "GET /wp-content/themes/memberlite/assets/fonts/lato/lato-bold.woff2 HTTP/1.1" 200 23040
127.0.0.1 - - [28/Jun/2025:11:54:08 +0800] "GET /wp-admin/themes.php HTTP/1.1" 200 67181
127.0.0.1 - - [28/Jun/2025:11:54:11 +0800] "GET /wp-content/themes/memberlite-child/screenshot.png?ver=1.0 HTTP/1.1" 304 -
127.0.0.1 - - [28/Jun/2025:11:54:11 +0800] "GET /wp-content/themes/memberlite/screenshot.png?ver=6.0.1 HTTP/1.1" 304 -
127.0.0.1 - - [28/Jun/2025:11:54:11 +0800] "GET /wp-content/themes/memberlite/js/admin-dismiss-notice.js?ver=6.0.1 HTTP/1.1" 304 -
127.0.0.1 - - [28/Jun/2025:11:54:16 +0800] "GET /wp-admin/plugins.php HTTP/1.1" 200 51900
127.0.0.1 - - [28/Jun/2025:11:54:21 +0800] "GET /wp-admin/plugin-install.php HTTP/1.1" 200 84019
127.0.0.1 - - [28/Jun/2025:11:54:24 +0800] "GET /wp-content/themes/memberlite/js/admin-dismiss-notice.js?ver=6.0.1 HTTP/1.1" 304 -
127.0.0.1 - - [28/Jun/2025:11:54:30 +0800] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 91978
127.0.0.1 - - [28/Jun/2025:11:54:39 +0800] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 297
127.0.0.1 - - [28/Jun/2025:11:55:08 +0800] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 308
127.0.0.1 - - [28/Jun/2025:11:55:13 +0800] "GET /wp-admin/plugins.php?_wpnonce=6fbbc87def&action=activate&plugin=defender-security/wp-defender.php HTTP/1.1" 302 -
127.0.0.1 - - [28/Jun/2025:11:55:18 +0800] "GET /wp-admin/plugins.php?activate=true&plugin_status=all&paged=1&s= HTTP/1.1" 200 59290
127.0.0.1 - - [28/Jun/2025:11:55:23 +0800] "GET /wp-content/plugins/defender-security/assets/css/defender-icon.css?ver=5.3.1 HTTP/1.1" 200 84
127.0.0.1 - - [28/Jun/2025:11:55:23 +0800] "GET /wp-content/themes/memberlite/assets/fonts/roboto/roboto.woff2 HTTP/1.1" 200 15744
127.0.0.1 - - [28/Jun/2025:11:55:22 +0800] "POST /wp-cron.php?doing_wp_cron=1751082922.1567370891571044921875 HTTP/1.1" 200 -
127.0.0.1 - - [28/Jun/2025:11:55:32 +0800] "POST /wp-content/plugins/defender-security/languages/defender-security.pot HTTP/1.1" 200 269324
127.0.0.1 - - [28/Jun/2025:11:55:32 +0800] "POST /wp-content/uploads/wp-defender/index.php HTTP/1.1" 403 199
127.0.0.1 - - [28/Jun/2025:11:55:27 +0800] "GET /wp-admin/admin.php?page=wp-defender HTTP/1.1" 200 41220
127.0.0.1 - - [28/Jun/2025:11:55:32 +0800] "GET /wp-content/plugins/defender-security/assets/css/styles.css?ver=5.3.1 HTTP/1.1" 200 609453
127.0.0.1 - - [28/Jun/2025:11:55:32 +0800] "GET /wp-content/plugins/defender-security/assets/css/defender-icon.css?ver=5.3.1 HTTP/1.1" 304 -
127.0.0.1 - - [28/Jun/2025:11:55:32 +0800] "GET /wp-content/plugins/defender-security/assets/app/onboard.js?ver=5.3.1 HTTP/1.1" 200 85588
127.0.0.1 - - [28/Jun/2025:11:55:32 +0800] "GET /wp-content/plugins/defender-security/assets/js/scripts.js?ver=5.3.1 HTTP/1.1" 200 1521
127.0.0.1 - - [28/Jun/2025:11:55:32 +0800] "GET /wp-content/plugins/defender-security/assets/js/vendor/vue.runtime.min.js?ver=5.3.1 HTTP/1.1" 200 106591
127.0.0.1 - - [28/Jun/2025:11:55:32 +0800] "GET /wp-content/themes/memberlite/js/admin-dismiss-notice.js?ver=6.0.1 HTTP/1.1" 304 -
127.0.0.1 - - [28/Jun/2025:11:55:32 +0800] "GET /wp-content/plugins/defender-security/assets/js/shared-ui.js?ver=5.3.1 HTTP/1.1" 200 899466
127.0.0.1 - - [28/Jun/2025:11:55:32 +0800] "GET /wp-content/plugins/defender-security/assets/img/defender-circle-128.png HTTP/1.1" 200 6852
127.0.0.1 - - [28/Jun/2025:11:55:32 +0800] "GET /wp-content/themes/memberlite/assets/fonts/roboto/roboto-bold.woff2 HTTP/1.1" 200 15860
127.0.0.1 - - [28/Jun/2025:11:55:32 +0800] "GET /wp-content/plugins/defender-security/assets/fonts/wpmudev-plugin-icons.ttf?2.12.24 HTTP/1.1" 200 51400
127.0.0.1 - - [28/Jun/2025:11:55:24 +0800] "GET /wp-admin/admin-ajax.php?action=defender_smart_ip_detection_ping&nonce=fd4d6319a0d16aa9f293d705f4944b06cfcec2bee76aa79750f3892ffa1a4f22 HTTP/1.1" 200 77
127.0.0.1 - - [28/Jun/2025:11:55:31 +0800] "POST /wp-cron.php?doing_wp_cron=1751082931.1476800441741943359375 HTTP/1.1" 200 -
127.0.0.1 - - [28/Jun/2025:11:55:40 +0800] "POST /wp-content/plugins/defender-security/languages/defender-security.pot HTTP/1.1" 200 269324
127.0.0.1 - - [28/Jun/2025:11:55:40 +0800] "POST /wp-content/uploads/wp-defender/index.php HTTP/1.1" 403 199
127.0.0.1 - - [28/Jun/2025:11:55:37 +0800] "POST /wp-admin/admin-ajax.php?action=wp-defender/v1/onboard/activating&_def_nonce=326c98b166 HTTP/1.1" 200 16
127.0.0.1 - - [28/Jun/2025:11:55:40 +0800] "GET /wp-content/plugins/defender-security/assets/img/global-ip-icon.png HTTP/1.1" 200 3701
127.0.0.1 - - [28/Jun/2025:11:55:33 +0800] "GET /wp-admin/admin-ajax.php?action=defender_smart_ip_detection_ping&nonce=6e275c28a3e8e0cf0aec3bbeeb75a24f9adba2b9f4fb40396d3bb7027ffc02f1 HTTP/1.1" 200 77
127.0.0.1 - - [28/Jun/2025:11:55:45 +0800] "POST /wp-content/plugins/defender-security/languages/defender-security.pot HTTP/1.1" 200 269324
127.0.0.1 - - [28/Jun/2025:11:55:45 +0800] "POST /wp-content/uploads/wp-defender/index.php HTTP/1.1" 403 199
127.0.0.1 - - [28/Jun/2025:11:55:42 +0800] "GET /wp-admin/admin.php?_def_nonce=66a9795d97&page=wp-defender&view=onboard HTTP/1.1" 200 44796
127.0.0.1 - - [28/Jun/2025:11:55:45 +0800] "GET /wp-content/plugins/defender-security/extra/hub-connector/assets/css/hub-connector.min.css?ver=1.0.6 HTTP/1.1" 200 1122212
127.0.0.1 - - [28/Jun/2025:11:55:45 +0800] "GET /wp-includes/js/dist/vendor/react.min.js?ver=18.3.1.1 HTTP/1.1" 200 10628
127.0.0.1 - - [28/Jun/2025:11:55:45 +0800] "GET /wp-content/plugins/defender-security/assets/css/defender-icon.css?ver=5.3.1 HTTP/1.1" 304 -
127.0.0.1 - - [28/Jun/2025:11:55:45 +0800] "GET /wp-content/plugins/defender-security/assets/css/styles.css?ver=5.3.1 HTTP/1.1" 304 -
127.0.0.1 - - [28/Jun/2025:11:55:45 +0800] "GET /wp-includes/js/dist/escape-html.min.js?ver=6561a406d2d232a6fbd2 HTTP/1.1" 200 1000
127.0.0.1 - - [28/Jun/2025:11:55:45 +0800] "GET /wp-content/plugins/defender-security/extra/hub-connector/assets/js/hub-connector.min.js?ver=1.0.6 HTTP/1.1" 200 181012
127.0.0.1 - - [28/Jun/2025:11:55:45 +0800] "GET /wp-includes/js/dist/element.min.js?ver=a4eeeadd23c0d7ab1d2d HTTP/1.1" 200 11968
127.0.0.1 - - [28/Jun/2025:11:55:45 +0800] "GET /wp-content/plugins/defender-security/assets/js/vendor/vue.runtime.min.js?ver=5.3.1 HTTP/1.1" 304 -
127.0.0.1 - - [28/Jun/2025:11:55:45 +0800] "GET /wp-includes/js/dist/vendor/react-dom.min.js?ver=18.3.1.1 HTTP/1.1" 200 128946
127.0.0.1 - - [28/Jun/2025:11:55:45 +0800] "GET /wp-content/plugins/defender-security/assets/js/scripts.js?ver=5.3.1 HTTP/1.1" 304 -
127.0.0.1 - - [28/Jun/2025:11:55:45 +0800] "GET /wp-content/plugins/defender-security/assets/js/shared-ui.js?ver=5.3.1 HTTP/1.1" 304 -
127.0.0.1 - - [28/Jun/2025:11:55:45 +0800] "GET /wp-content/plugins/defender-security/assets/app/onboard.js?ver=5.3.1 HTTP/1.1" 304 -
127.0.0.1 - - [28/Jun/2025:11:55:45 +0800] "GET /wp-content/plugins/defender-security/assets/img/global-ip-icon.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Jun/2025:11:55:39 +0800] "POST /wp-cron.php?doing_wp_cron=1751082939.8056800365447998046875 HTTP/1.1" 200 -
127.0.0.1 - - [28/Jun/2025:11:55:49 +0800] "GET /wp-admin/plugins.php?plugin_status=all&paged=1&s HTTP/1.1" 200 59204
